
daily
Date,Crop,Stage,TraDef,Tra,NDef,TempSum,AbBiom,Yield,LAI,TotBiomN,AbBiomN,Mois,Mois,Mois_7,Mois_8,Mois_9,Precip,Irrig,SurfTemp,STemp_1,STemp_2,STemp_3,Tmin,Tavg,Tmax,Wind,Globrad,Relhumid,NFert
1990-05-01,wheat/winter wheat,2,1,0.92,0.38,60,769.1,0,1.365,10.7,6.5,0.2215624144126246,0.21672726466921602,0.219,0.22,0.22,0,0,16.5,14.2,12.1,11,5.5,13.5,22,1.7,27.76,74,0
1990-05-02,wheat/winter wheat,2,1,1.23,0.37,66.7,803.4,0,1.413,10.9,6.7,0.214884937253327,0.2153727827766169,0.219,0.219,0.22,0,0,19,16.3,13.6,12,8.3,15.9,24,3,28.25,63,0
1990-05-03,wheat/winter wheat,2,1,1.32,0.36,73.1,838.1,0,1.4629,11.4,7,0.20791248799632034,0.2140164920870208,0.218,0.219,0.219,0,0,19.8,17.6,14.9,13.1,8.7,15.3,22,3.3,28.68,57,0
1990-05-04,wheat/winter wheat,2,1,1.23,0.36,79.9,874.4,0,1.512,12.4,7.6,0.2016279593763545,0.21278473195696498,0.218,0.218,0.219,0,0,21,18.8,16,14.1,7.8,15.8,24,1.6,28.96,58,0
1990-05-05,wheat/winter wheat,2,1,1.2,0.39,87,915,0,1.5616,13.7,8.3,0.195823173687779,0.21164178238729822,0.217,0.218,0.219,0,0,22,19.9,17.1,15.1,8,16.4,25,0.9,28.6,57,0
1990-05-06,wheat/winter wheat,2,1,1.32,0.43,94.5,962,0,1.6153,14.3,8.7,0.18964230212404565,0.2103653398746094,0.216,0.218,0.218,0,0,22.7,20.8,18.1,16,8.8,17,25,1.1,28.98,51,0
1990-05-07,wheat/winter wheat,2,1,1.29,0.43,102.2,1011.3,0,1.6753,16.1,9.8,0.18387740789334928,0.20904599306904725,0.215,0.217,0.218,0,0,23,21.4,18.8,16.9,9.9,17.6,25,0.9,27.16,55,0
1990-05-08,wheat/winter wheat,2,1,1.15,0.48,109.4,1066,0,1.736,16.6,10.1,0.17955018656013869,0.2078129827029478,0.215,0.217,0.218,0.3,0,22.1,21.2,19.2,17.4,10.7,16.3,22,2.3,24.07,76,0
1990-05-09,wheat/winter wheat,2,1,1.33,0.47,116.6,1124.6,0,1.8009,17,10.3,0.1740469817838246,0.2063461487659249,0.214,0.217,0.218,0,0,21.9,21.1,19.4,17.9,9.3,16.2,23,1.1,27.13,69,0
1990-05-10,wheat/winter wheat,2,1,1.23,0.45,123.8,1181.8,0,1.8682,18.3,11.2,0.20287622644792394,0.2049921666667127,0.213,0.216,0.217,10.1,0,21.8,21.1,19.5,18.2,9.7,16.1,23,1,26.18,77,0
1990-05-11,wheat/winter wheat,2,1,1,0.47,129.6,1236.4,0,1.9316,19,11.6,0.1992600303041743,0.20408621292579085,0.213,0.216,0.217,0.2,0,19.7,19.9,19.2,18.2,8.8,13.1,17,1.5,21.08,72,0
1990-05-12,wheat/winter wheat,2,1,1.03,0.47,135,1291.8,0,1.9904,19.7,12.1,0.2019025015278422,0.20314844051869366,0.212,0.215,0.217,2.1,0,18.2,18.8,18.6,17.9,7.1,12.1,17,1.6,22.18,73,0
1990-05-13,wheat/winter wheat,2,1,0.99,0.47,139.9,1342.6,0,2.0485,20.2,12.4,0.19825643885193012,0.2022478780663954,0.212,0.215,0.217,0,0,16.7,17.6,17.8,17.5,5.7,10.8,16,2.4,18.48,76,0
1990-05-14,wheat/winter wheat,2,1,0.8,0.46,144.8,1386.5,0,2.1005,20.6,12.7,0.19537932328415672,0.20152427115101923,0.211,0.215,0.217,0,0,15,16.2,16.9,16.9,7.4,10.7,14,2.4,12.14,75,0
1990-05-15,wheat/winter wheat,2,1,1.43,0.46,150.5,1451,0,2.1443,21.2,13.1,0.1902874616507263,0.20015840368910942,0.211,0.214,0.217,0,0,16.1,16.2,16.5,16.5,4.3,12.3,20,0.9,27.54,67,0
1990-05-16,wheat/winter wheat,2,1,1.08,0.45,157.9,1507.6,0,2.2069,22.1,13.6,0.1986394052121684,0.19915427647335573,0.21,0.214,0.216,3.8,0,16.5,16.4,16.4,16.3,10.2,15.2,20,1.6,18.57,77,0
1990-05-17,wheat/winter wheat,2,1,1.39,0.46,164.6,1567.9,0,2.2597,22.7,14.1,0.19392023724504412,0.19786571467140643,0.21,0.214,0.216,0,0,16.6,16.5,16.3,16.1,8.5,13.8,19,2.9,20.2,73,0
1990-05-18,wheat/winter wheat,2,1,1.07,0.46,169.5,1621.9,0,2.3141,23.5,14.6,0.19036051713298807,0.19687750220173716,0.209,0.213,0.216,0,0,15.2,15.8,15.9,15.8,6.6,10.3,14,1.4,17.47,69,0
1990-05-19,wheat/winter wheat,2,1,1.47,0.46,175,1687.4,0,2.3616,24,15,0.18552289141631273,0.19551619252855143,0.208,0.213,0.215,0,0,15.5,15.6,15.7,15.6,4.6,11.3,18,1.6,24.32,67,0
1990-05-20,wheat/winter wheat,2,1,2.17,0.45,182,1764.3,0,2.4175,24.9,15.6,0.17849348372042365,0.19350605117351796,0.207,0.212,0.215,0,0,16.5,16.1,15.8,15.6,7.1,13.7,20,2.7,29.7,54,0
1990-05-21,wheat/winter wheat,2,1,1.79,0.46,188.8,1840.3,0,2.4808,27.6,17.5,0.17281687555921899,0.19183847442638413,0.206,0.211,0.214,0,0,17.4,16.7,16.1,15.7,6.1,13.4,21,0.9,27.85,56,0
1990-05-22,wheat/winter wheat,2,1,1.89,0.52,195.9,1930.4,0,2.5411,28,17.8,0.1669655633763115,0.19004332658917308,0.206,0.211,0.214,0,0,18.1,17.3,16.4,15.9,7,13.8,21,1,28.52,61,0
1990-05-23,wheat/winter wheat,2,1,1.71,0.5,203.7,2010.7,0,2.6098,28.8,18.3,0.16189915097568652,0.18842944259767191,0.205,0.21,0.213,0.1,0,18.7,17.9,16.8,16.1,6.5,14.7,23,1.2,23.84,66,0
1990-05-24,wheat/winter wheat,2,1,2.14,0.49,210.4,2099.5,0,2.6685,29.8,19,0.15569714576170868,0.1863809633268545,0.204,0.209,0.213,0,0,18.3,17.9,17,16.3,8.1,12.9,18,2.7,27.63,61,0
1990-05-25,wheat/winter wheat,2,1,1.42,0.5,215,2168.2,0,2.731,30.5,19.5,0.15154216565140555,0.1849294103754335,0.203,0.209,0.212,0,0,16.5,16.9,16.7,16.3,5.1,9,13,2.7,19.33,66,0
1990-05-26,wheat/winter wheat,2,1,1.77,0.49,219.3,2249,0,2.7782,31,19.9,0.14656055289728442,0.18304731591059573,0.202,0.208,0.212,0,0,15.7,16.2,16.3,16.1,2.7,8.3,14,2,28.82,66,0
1990-05-27,wheat/winter wheat,2,1,1.81,0.49,223.6,2328.8,0,2.8323,31.6,20.4,0.14168778539071655,0.1810335523163417,0.201,0.207,0.211,0,0,15.2,15.7,15.9,15.8,0.9,8.2,15,1.8,28.63,63,0
1990-05-28,wheat/winter wheat,2,1,1.39,0.48,228.9,2398.5,0,2.8844,32.2,20.8,0.13812634911780863,0.17938419491614535,0.2,0.207,0.211,0.1,0,14.3,14.9,15.4,15.5,6.3,9.7,13,2.6,18.28,67,0
1990-05-29,wheat/winter wheat,2,1,2.04,0.48,234.6,2487,0,2.9285,32.8,21.3,0.13314388324631465,0.1768563006170031,0.199,0.206,0.21,0,0,14.7,14.9,15.2,15.2,3.1,10.1,17,1.4,29.67,62,0
1990-05-30,wheat/winter wheat,2,1,2.11,0.47,241.4,2576.4,0,2.9825,34.5,22.5,0.1283359261059795,0.1740770911859717,0.197,0.204,0.209,0,0,15.7,15.3,15.2,15.1,4.1,11.9,20,1,27.85,55,0
1990-05-31,wheat/winter wheat,2,1,2.05,0.49,250,2671,0,3.035,35.1,23,0.12402769238520754,0.17127967300091643,0.196,0.203,0.208,0,0,16.7,16,15.5,15.2,6.5,14.4,22,0.6,25.34,53,0
1990-06-01,wheat/winter wheat,2,1,2.23,0.49,261,2759.5,0,3.0875,36.1,23.8,0.11970881172359805,0.16803459891285674,0.194,0.202,0.207,0,0,18.2,17.1,16.1,15.5,10.6,18.1,26,0.8,22.89,53,0
1990-06-02,wheat/winter wheat,2,1,1.15,0.49,269,2834.3,0,3.1333,36.6,24.1,0.1460901366353626,0.16626758978989173,0.193,0.201,0.207,8.9,0,17.4,17.1,16.3,15.7,10.3,13.4,17,1.7,14.76,74,0
1990-06-03,wheat/winter wheat,2,1,1.6,0.48,277.1,2919.3,0,3.1701,37,24.5,0.15064924204058602,0.1644312894109831,0.192,0.201,0.206,2.9,0,17.1,16.9,16.4,15.9,9.1,13.5,18,2.7,19.24,71,0
1990-06-04,wheat/winter wheat,3,1,1.38,0.48,284.8,3001,0,3.2097,37.7,25,0.16534289510179034,0.16285000082947104,0.191,0.2,0.206,5.8,0,16.3,16.5,16.2,15.9,10.3,12.7,15,3.9,17.71,78,0
1990-06-05,wheat/winter wheat,3,1,2,0.48,295.2,3090.3,0,3.2463,38.1,25.4,0.16070337184606523,0.1606484954520545,0.19,0.199,0.205,0,0,16.1,16.2,16.1,15.8,9.1,13.1,17,2.2,21.13,74,0
1990-06-06,wheat/winter wheat,3,1,1.46,0.47,306.4,3162,0,3.2863,38.7,25.8,0.15740757778675674,0.159061287137758,0.189,0.199,0.205,0,0,15.9,16,15.9,15.7,9.7,13.9,18,0.9,13.85,73,0
1990-06-07,wheat/winter wheat,3,1,0.65,0.47,317.6,3220.9,0,3.3182,39.2,26.2,0.16016227888870796,0.15835642387682514,0.189,0.198,0.204,1.8,0,15.5,15.7,15.7,15.6,11.7,13.8,16,2.4,8.14,84,0
1990-06-08,wheat/winter wheat,3,1,0.33,0.47,325.5,3279.5,0,3.3443,39.7,26.7,0.17489065453512184,0.15799239996424305,0.189,0.198,0.204,5.2,0,14.3,14.9,15.3,15.3,6.9,10.1,13,1.3,7.91,94,0
1990-06-09,wheat/winter wheat,3,1,1.07,0.47,333.9,3356.5,0,3.3702,40.2,27,0.17341178362358275,0.1569612379003581,0.188,0.198,0.204,0.9,0,14,14.5,14.9,15,5.4,10.6,16,1.4,17.37,85,0
1990-06-10,wheat/winter wheat,3,1,0.32,0.46,342.9,3415.4,0,3.4042,40.5,27.3,0.25162785553640993,0.1569612379003581,0.188,0.198,0.204,30.8,0,13.5,14,14.5,14.7,8.8,11.3,14,2.7,7.94,94,0
1990-06-11,wheat/winter wheat,3,1,0.59,0.46,351.9,3474.4,0,3.43,40.7,27.5,0.27033247478453787,0.15678667126097187,0.188,0.197,0.204,0.5,0,13,13.5,14.1,14.4,9.2,11.2,13,2,7.94,85,0
1990-06-12,wheat/winter wheat,3,1,1.31,0.45,363.2,3537.3,0,3.4559,41,27.8,0.24239165192146409,0.18012001951644718,0.187,0.197,0.204,0,0,13.3,13.5,13.9,14.1,9.9,13.8,18,1.3,10.58,83,0
1990-06-13,wheat/winter wheat,3,1,0.62,0.45,373.6,3594.8,0,3.4833,41.3,28,0.23824337555540728,0.18209141428444686,0.187,0.197,0.203,0.6,0,13.2,13.4,13.8,14,10.9,12.8,15,2.2,7.94,85,0
1990-06-14,wheat/winter wheat,3,1,1.05,0.44,384.1,3652.1,0,3.5083,41.7,28.3,0.23456377564995337,0.1820745827666148,0.186,0.196,0.203,0,0,13.2,13.4,13.6,13.8,11,12.9,15,0.7,7.98,84,0
1990-06-15,wheat/winter wheat,3,1,1.17,0.44,393.6,3709.5,0,3.533,42,28.5,0.23124319168010907,0.1813177431712187,0.186,0.196,0.203,0,0,12.9,13.2,13.5,13.6,7.8,11.7,16,1,8.54,78,0
1990-06-16,wheat/winter wheat,3,1,2.13,0.44,403.2,3790.5,0,3.5578,42.4,28.9,0.22555136562089584,0.1795862349230337,0.185,0.195,0.202,0,0,13.4,13.4,13.5,13.5,6,11.8,18,1.2,20.32,77,0
1990-06-17,wheat/winter wheat,3,1,3.23,0.43,415.2,3894.1,0,3.5925,42.9,29.3,0.2170036692574061,0.17694816553350426,0.184,0.194,0.202,0,0,15,14.2,13.8,13.7,7.5,14.5,22,1,29.78,71,0
1990-06-18,wheat/winter wheat,3,1,2.29,0.42,429.5,3984.2,0,3.6368,43.3,29.6,0.21399754957471454,0.1750726808452265,0.183,0.194,0.201,1.8,0,16.4,15.3,14.4,14,10.3,17.1,24,1.4,24.15,75,0
1990-06-19,wheat/winter wheat,3,1,3.14,0.42,445.6,4080.5,0,3.6751,43.9,30.1,0.20583419397955716,0.17252547260018003,0.181,0.192,0.2,0.8,0,17.8,16.5,15.2,14.5,13.4,19.1,25,1.9,27.28,69,0
1990-06-20,wheat/winter wheat,3,1,0.85,0.41,459.6,4134.8,0,3.7158,44.2,30.4,0.20364193050313803,0.171837344595706,0.181,0.192,0.2,0.7,0,17.6,16.8,15.7,14.9,13.5,16.8,20,1.6,9.17,88,0
1990-06-21,wheat/winter wheat,3,1,3.74,0.41,474.1,4230.4,0,3.7386,44.8,30.9,0.19401880427064708,0.1688119408672701,0.179,0.191,0.199,0,0,18.1,17.3,16.1,15.3,13.1,17.2,21,2.5,25.73,67,0
1990-06-22,wheat/winter wheat,3,1,2.67,0.41,486.6,4315.2,0,3.7786,45.3,31.3,0.1886126773173349,0.1666731809621185,0.178,0.19,0.198,1.5,0,18,17.4,16.4,15.7,11,15.1,19,4.4,21.44,66,0
1990-06-23,wheat/winter wheat,3,1,1.77,0.41,498.4,4394.8,0,3.8139,45.7,31.6,0.19587890754368106,0.16526274787983905,0.177,0.189,0.198,4.6,0,17.6,17.3,16.6,15.9,10.4,14.2,18,3.3,19.54,79,0
1990-06-24,wheat/winter wheat,3,1,4.07,0.4,510.9,4498.1,0,3.8469,46.7,32.5,0.18554971191524824,0.16206478326639495,0.175,0.188,0.197,0,0,18.2,17.6,16.8,16.1,9.4,15.1,21,2,30.32,67,0
1990-06-25,wheat/winter wheat,3,1,2.59,0.41,525.7,4566,0,3.8894,47.2,32.9,0.17902763014750292,0.1600377662504259,0.174,0.187,0.196,0,0,18.4,17.8,17,16.3,13.7,17.6,22,1.6,15.31,74,0
1990-06-26,wheat/winter wheat,3,1,4.57,0.41,542.8,4665.9,0,3.9173,48,33.6,0.16760034387955272,0.1564051635816255,0.172,0.186,0.195,0,0,20,18.8,17.5,16.7,12.4,20.2,28,1.1,30.06,71,0
1990-06-27,wheat/winter wheat,3,1,2.8,0.41,560.9,4734.3,0,3.958,50,35.3,0.16082697646498306,0.1541048570201307,0.171,0.185,0.194,0.6,0,20.7,19.6,18.1,17.1,15.7,21.4,27,1.7,17.69,74,0
1990-06-28,wheat/winter wheat,3,1,4.32,0.45,578.3,4830.4,0,3.9856,51.3,36.4,0.15080971147399022,0.1503470911900623,0.168,0.183,0.193,0.1,0,21.4,20.2,18.7,17.6,14.7,20.6,26,2.5,24.06,71,0
1990-06-29,wheat/winter wheat,3,1,2.94,0.46,595.1,4929.8,0,4.0243,51.8,36.8,0.17738357428541404,0.1475668598900667,0.167,0.182,0.192,11.2,0,22,20.9,19.3,18.1,13.1,19.9,27,1.3,24.56,73,0
1990-06-30,wheat/winter wheat,3,1,3.05,0.46,612.5,5014.4,0,4.064,52.6,37.5,0.1703719863973087,0.14505390319779068,0.165,0.18,0.191,0.5,0,22.3,21.3,19.8,18.6,15.4,20.6,26,1.3,19.62,80,0
1990-07-01,wheat/winter wheat,3,1,2.79,0.46,625.6,5118.9,0,4.0976,53.1,37.9,0.1738441054971777,0.1427590654441135,0.163,0.179,0.19,4.4,0,21.5,21.1,19.9,18.9,12.8,15.9,19,4,22.94,74,0
1990-07-02,wheat/winter wheat,3,1,4.75,0.46,637.4,5232.9,0,4.1389,53.8,38.5,0.16324531971286974,0.13881775389444231,0.161,0.177,0.189,0,0,20.9,20.7,19.9,19.1,9.8,14.3,19,3.6,27.26,64,0
1990-07-03,wheat/winter wheat,3,1,1.54,0.46,647.8,5302.2,0,4.1838,54.1,38.8,0.15996322608127933,0.1375080099716374,0.16,0.177,0.188,0.5,0,19.7,20,19.6,19,9,12.8,17,0.7,11.62,77,0
1990-07-04,wheat/winter wheat,3,1,3.8,0.45,658.6,5401.7,0,4.211,55.7,40.2,0.15195310685134192,0.1342462099832501,0.158,0.175,0.187,0,0,19.5,19.6,19.3,18.9,6.1,13.3,21,1.6,23.9,68,0
1990-07-05,wheat/winter wheat,4,1,2.21,0.47,671.1,5490.5,4.1,4.2498,56.1,40.5,0.15857141169604802,0.13231873516673007,0.156,0.174,0.186,4.9,0,19,19.2,19.1,18.7,12.7,15.3,18,4.5,16.25,72,0
1990-07-06,wheat/winter wheat,4,1,1.87,0.47,684.2,5586.3,14.9,4.2823,56.4,40.8,0.15551146749920147,0.13070596705572948,0.155,0.173,0.186,1.8,0,18,18.5,18.6,18.5,10.9,12.7,14,4.6,18.39,75,0
1990-07-07,wheat/winter wheat,4,1,3.3,0.46,697.4,5677.8,31.3,4.3143,57,41.3,0.14893574479357521,0.12790092074646206,0.153,0.171,0.184,0,0,17.5,17.9,18.2,18.2,8.8,12.8,17,3,17.92,70,0
1990-07-08,wheat/winter wheat,4,1,2.4,0.46,715.5,5744.3,49.1,4.3418,57.4,41.7,0.14425303724627236,0.12591679308456424,0.151,0.17,0.183,0,0,17.5,17.7,17.9,17.9,12.2,17.1,22,3.1,10.56,83,0
1990-07-09,wheat/winter wheat,4,1,3.16,0.46,733.4,5851.5,86.9,4.3589,58.3,42.5,0.13817292396130484,0.1233436281003716,0.148,0.168,0.182,1.3,0,17.8,17.8,17.8,17.7,12.9,17,21,3,21.77,69,0
1990-07-10,wheat/winter wheat,4,1,1.54,0.46,747.2,5946.8,126.7,4.3822,58.6,42.8,0.14368710006734628,0.12212163019230349,0.147,0.167,0.181,4.2,0,17.3,17.5,17.6,17.6,10.6,13.4,16,3.3,17.44,78,0
1990-07-11,wheat/winter wheat,4,1,4.15,0.46,762.4,6063.4,183.4,4.4,59.9,44,0.1358811574027244,0.11889501183319236,0.144,0.164,0.179,0,0,17.5,17.5,17.5,17.4,9.3,14.7,20,2.3,24.52,70,0
1990-07-12,wheat/winter wheat,4,1,4.92,0.47,780.3,6201,261.2,4.418,60.7,44.8,0.12685916125985958,0.11518500524741264,0.14,0.161,0.177,0,0,18.6,18.1,17.7,17.5,9.2,17.1,25,1.2,29.98,69,0
1990-07-13,wheat/winter wheat,4,1,4.84,0.47,795.5,6337.1,347.1,4.4341,63.1,47.1,0.11855389800758627,0.11157836888316035,0.136,0.157,0.174,0,0,18.9,18.4,17.9,17.5,9.3,14.9,21,2.8,28.89,70,0
1990-07-14,wheat/winter wheat,4,1,4.39,0.51,808.9,6481.1,446.1,4.446,63.7,47.7,0.11216999768634965,0.10818280053183017,0.131,0.153,0.171,0,0,19,18.6,18.1,17.7,6.2,13.3,21,1.3,29.11,64,0
1990-07-15,wheat/winter wheat,4,1,4.08,0.5,824.8,6614.8,546.9,4.4548,64.3,48.3,0.1071575596665046,0.10500377191131872,0.127,0.149,0.167,0,0,19.6,19,18.3,17.8,8.3,16,24,0.6,25.88,59,0
1990-07-16,wheat/winter wheat,5,1,5.02,0.5,842.8,6744.3,653.7,4.4591,65.1,49.1,0.10194697137795972,0.10119360489849923,0.122,0.142,0.163,0,0,20.4,19.6,18.7,18.1,9.2,18.1,27,1.8,25.53,57,0
1990-07-17,wheat/winter wheat,5,1,2.38,0.5,850,6821.1,717.6,4.4588,65.7,49.7,0.10012521679071255,0.09948117289869007,0.119,0.139,0.16,0,0,19.5,19.4,18.8,18.2,12.4,14.7,17,3.8,9.63,78,0
1990-07-18,wheat/winter wheat,5,1,1.94,0.5,855.8,6897.2,781.4,4.4549,66.1,50.1,0.09871264560437822,0.09815514637449241,0.117,0.137,0.158,0,0,18.5,18.8,18.6,18.2,12,13.6,15,3,8.96,82,0
1990-07-19,wheat/winter wheat,5,1,2.63,0.5,861.4,6990.8,860,4.4481,67.2,51.2,0.09695857176259233,0.09645233333609864,0.114,0.133,0.154,0,0,17.9,18.3,18.3,18.1,9.2,13.5,18,2.2,14.46,76,0
1990-07-20,wheat/winter wheat,5,1,5.01,0.51,871.2,7141.9,987,4.4383,68.1,52,0.09405788842797158,0.09343502171461482,0.109,0.126,0.147,0,0,18.9,18.6,18.3,18.1,8.2,16.8,25,2.2,29.53,69,0
1990-07-21,wheat/winter wheat,5,1,5.49,0.51,882.8,7289.5,1111.9,4.4237,69.6,53.6,0.09164642513272986,0.09078759524264908,0.104,0.119,0.138,0,0,19.9,19.2,18.6,18.2,10.6,18.4,26,2.8,28.94,64,0
1990-07-22,wheat/winter wheat,5,1,5.04,0.52,891.2,7440,1239.9,4.4031,70.7,54.7,0.08983098836832365,0.08891577675796287,0.099,0.112,0.13,0,0,20,19.5,18.8,18.3,10.2,15.7,21,3.5,27.59,62,0
1990-07-23,wheat/winter wheat,5,1,3.35,0.53,895.8,7556.8,1340.4,4.3784,71.2,55.2,0.08879939711808793,0.08791875830741967,0.097,0.108,0.125,0,0,19.4,19.3,18.8,18.4,7.1,12.8,19,2.3,20.12,67,0
1990-07-24,wheat/winter wheat,5,1,2.94,0.52,899.9,7664.9,1434,4.3516,72.2,56.2,0.0879748828074246,0.0871504452461153,0.095,0.105,0.121,0,0,18.5,18.8,18.6,18.4,7.5,12.3,17,2.6,17.79,71,0
1990-07-25,wheat/winter wheat,5,1,2.32,0.53,906.7,7752.9,1511.4,4.3228,72.6,56.6,0.08737400224370102,0.08660776443466017,0.094,0.103,0.117,0,0,18.1,18.4,18.4,18.2,9.6,14.6,20,1.4,12.72,74,0
1990-07-26,wheat/winter wheat,5,1,3.24,0.53,917.2,7858.1,1603.8,4.2909,73.2,57.1,0.08657895798638217,0.08590914988471078,0.092,0.1,0.113,0,0,18.5,18.4,18.3,18.2,11.1,17.6,24,1.6,17.96,71,0
1990-07-27,wheat/winter wheat,5,1,4.83,0.53,929.4,8002.4,1729.5,4.254,73.9,57.9,0.08548003357608992,0.08498254390935318,0.09,0.096,0.108,0,0,19.8,19.1,18.6,18.2,10.8,18.9,27,1.6,28.39,60,0
1990-07-28,wheat/winter wheat,5,1,4.71,0.52,945.2,8129.4,1842.1,4.2116,74.8,58.8,0.08451156293299857,0.0842176506103559,0.088,0.093,0.103,0,0,21.4,20.2,19.2,18.5,13.2,21.9,31,0.9,27.58,49,0
1990-07-29,wheat/winter wheat,5,1,2.09,0.53,957.9,8199.6,1908.3,4.162,75.6,59.6,0.08411913705092673,0.08392746061071338,0.088,0.092,0.101,0.2,0,21.1,20.5,19.5,18.8,15.4,19.4,23,1.5,10.56,73,0
1990-07-30,wheat/winter wheat,5,1,4.09,0.53,971.9,8335.7,2030.2,4.1069,76.2,60.2,0.08337329204561394,0.08339758125243436,0.087,0.09,0.097,0,0,21.9,21,19.9,19.2,14,20.4,27,0.7,26.86,64,0
1990-07-31,wheat/winter wheat,5,1,4.49,0.53,986.9,8469,2150.8,4.0459,76.9,60.9,0.08266298858539047,0.0828854600613025,0.086,0.089,0.094,0,0,23,21.8,20.5,19.6,13.2,21.3,29,1,28.36,56,0
1990-08-01,wheat/winter wheat,5,1,4.81,0.53,1002,8599.3,2269.7,3.979,78,62,0.08200789020820964,0.0824083376568064,0.085,0.087,0.091,0,0,23.9,22.6,21.1,20.1,13.9,21.4,29,1.7,28.58,59,0
1990-08-02,wheat/winter wheat,5,1,5.09,0.53,1017.2,8726.8,2387.3,3.9063,78.9,62.9,0.0814025159705619,0.08197405159602233,0.084,0.086,0.089,0,0,24.8,23.5,21.8,20.6,13,21.4,30,1.8,29.21,46,0
1990-08-03,wheat/winter wheat,5,1,5.06,0.53,1033.5,8848.9,2501.3,3.8282,79.7,63.7,0.08085933162760985,0.08160475668369233,0.083,0.085,0.087,0,0,25.8,24.3,22.5,21.2,13.7,22.4,31,1.8,29.04,47,0
1990-08-04,wheat/winter wheat,5,1,4.48,0.54,1052.1,8954.6,2602.4,3.7447,80.7,64.7,0.08040031867731694,0.08132520162284973,0.083,0.084,0.086,0,0,27.1,25.4,23.3,21.9,14.6,24.3,34,0.9,28.92,41,0
1990-08-05,wheat/winter wheat,5,0.99,4.89,0.54,1070.4,9043.6,2690.5,3.655,81.5,65.5,0.07988365033402697,0.08105837028880115,0.082,0.084,0.085,0,0,27.3,26,24,22.5,17.2,24,31,3.2,20.86,48,0
1990-08-06,wheat/winter wheat,5,0.98,3.5,0.55,1079.6,9168.4,2808.8,3.5601,82.2,66.1,0.07949617562692189,0.08089209337191433,0.082,0.083,0.084,0,0,25.9,25.5,24.1,22.9,11.3,16.6,22,2.7,23.31,60,0
1990-08-07,wheat/winter wheat,5,0.92,2.82,0.55,1085.7,9289.9,2924.3,3.4639,82.9,66.9,0.07915205437441619,0.08076447271993716,0.082,0.083,0.084,0,0,24.3,24.5,23.8,22.9,8.2,14.1,20,2,23.31,59,0
1990-08-08,wheat/winter wheat,5,0.85,2.67,0.55,1092.1,9413.4,3041.6,3.3681,83.4,67.4,0.0787882538984035,0.0806465641869223,0.082,0.082,0.083,0,0,23.3,23.7,23.4,22.8,6.5,14.3,22,1.6,24.74,55,0
1990-08-09,wheat/winter wheat,5,0.76,2.32,0.54,1101.9,9512.7,3138.6,3.2726,83.8,67.8,0.07842035520617437,0.08054253163881643,0.081,0.082,0.083,0,0,22.9,23.1,23,22.6,10.2,17.1,24,1.8,21,57,0
1990-08-10,wheat/winter wheat,5,0.66,0.95,0.54,1111.3,9556.7,3189.4,3.1763,84.3,68.2,0.07823816223374461,0.08049763648296669,0.081,0.082,0.083,0.3,0,21.5,22.2,22.4,22.3,13.4,16.8,20,2.1,8.46,70,0
1990-08-11,wheat/winter wheat,5,0.58,1.74,0.54,1123.3,9620.9,3257.2,3.0796,84.6,68.5,0.07784448382586766,0.0804088584693687,0.081,0.082,0.082,0,0,22.2,22.2,22.2,22,10.1,18.9,28,1.3,22.38,61,0
1990-08-12,wheat/winter wheat,5,1,3.02,0.54,1140.8,9668.6,3311.6,2.9818,85.2,69.2,0.077429644119117,0.08033086984242693,0.081,0.081,0.082,0.9,0,24,23.2,22.5,22,14.5,23.4,32,1.4,25.91,46,0
1990-08-13,wheat/winter wheat,5,1,2.51,0.55,1158.5,9727.7,3376,2.8814,86.1,70,0.07707105656134329,0.08028513213640254,0.081,0.081,0.082,0.3,0,24.4,23.7,22.8,22.2,17.1,23.6,30,1.8,14.76,52,0
1990-08-14,wheat/winter wheat,5,1,1.26,0.55,1173.8,9796,3448.4,2.7788,86.4,70.3,0.09301188814873017,0.0802641876277743,0.081,0.081,0.082,6.3,0,24.2,23.8,23,22.3,16.7,21.7,27,2.3,15.15,69,0
1990-08-15,wheat/winter wheat,5,0.99,2.42,0.55,1186.5,9887.4,3540.3,2.6753,86.8,70.8,0.08857821445032822,0.08023489200969099,0.081,0.081,0.082,0.1,0,24,23.7,23.1,22.4,13.7,19.6,26,2,20.58,72,0
1990-08-16,wheat/winter wheat,5,0.98,0.75,0.55,1196.2,9960.6,3616.6,2.5721,87,71,0.10144769808545191,0.08022485559699248,0.081,0.081,0.082,5.6,0,22.6,23,22.8,22.4,12.5,17.1,22,2.7,14.82,78,0
1990-08-17,wheat/winter wheat,5,0.97,1.74,0.55,1202.6,10048.7,3705.2,2.4703,87.3,71.2,0.09664238437059354,0.08020916560151663,0.081,0.081,0.081,0.5,0,21,21.9,22.2,22.1,9.2,14.3,19,2.7,19.39,64,0
1990-08-18,wheat/winter wheat,5,1,0,0.54,1206.6,10094.8,3757.8,2.371,87.3,71.3,0.13040048143499372,0.08020916560151663,0.081,0.081,0.081,11.5,0,18.5,20.1,21.2,21.5,9.5,12.3,15,1.7,6.35,76,0
1990-08-19,wheat/winter wheat,5,0.96,0.72,0.54,1215.1,10168.8,3833.9,2.275,87.4,71.4,0.12789986928492134,0.0802038401762085,0.081,0.081,0.081,1.3,0,18.3,19.3,20.4,20.9,11.8,16,20,1.5,16.89,71,0
