
daily
Date,Crop,Stage,AbBiom,OrgBiom/Leaf,OrgBiom/Fruit,Yield,LAI,Precip,Mois_1,Mois_2,Mois_3,Mois_1,Mois_2,Mois_3,SOC_1,SOC_2,SOC_3,Tavg,Globrad
1991-07-17,,0,0,0,0,0,0,0,0.077,0.066,0.074,0.077,0.066,0.074,0.0079,0.0079,0.0079,15.2,21.521
1991-07-18,,0,0,0,0,0,0,4,0.11,0.066,0.073,0.11,0.066,0.073,0.0079,0.0079,0.0079,19.8,17.443
1991-07-19,,0,0,0,0,0,0,1,0.104,0.066,0.073,0.104,0.066,0.073,0.0079,0.0079,0.0079,18.5,16.623
1991-07-20,,0,0,0,0,0,0,0,0.099,0.066,0.073,0.099,0.066,0.073,0.0079,0.0079,0.0079,14.5,2.683
1991-07-21,,0,0,0,0,0,0,0,0.072,0.066,0.072,0.072,0.066,0.072,0.0079,0.0079,0.0079,24.8,24.2
1991-07-22,,0,0,0,0,0,0,4,0.107,0.066,0.072,0.107,0.066,0.072,0.0079,0.0079,0.0079,26.7,24.1
1991-07-23,,0,0,0,0,0,0,0,0.093,0.066,0.072,0.093,0.066,0.072,0.0079,0.0079,0.0079,19.7,13
1991-07-24,,0,0,0,0,0,0,0,0.079,0.066,0.071,0.079,0.066,0.071,0.0079,0.0079,0.0079,21.2,7.826
1991-07-25,,0,0,0,0,0,0,0,0.068,0.066,0.071,0.068,0.066,0.071,0.0079,0.0079,0.0079,20.3,27.633
1991-07-26,,0,0,0,0,0,0,2.1,0.087,0.066,0.071,0.087,0.066,0.071,0.0079,0.0079,0.0079,20.9,23.804
1991-07-27,,0,0,0,0,0,0,0,0.074,0.066,0.071,0.074,0.066,0.071,0.0079,0.0079,0.0079,19,18.616
1991-07-28,,0,0,0,0,0,0,2.8,0.095,0.066,0.071,0.095,0.066,0.071,0.0079,0.0079,0.0079,21.3,19.24
1991-07-29,,0,0,0,0,0,0,0,0.076,0.066,0.07,0.076,0.066,0.07,0.0079,0.0079,0.0079,16.1,18.365
1991-07-30,,0,0,0,0,0,0,0,0.068,0.066,0.07,0.068,0.066,0.07,0.0079,0.0079,0.0079,17.1,26.335
1991-07-31,,0,0,0,0,0,0,0,0.067,0.066,0.07,0.067,0.066,0.07,0.0079,0.0079,0.0079,21.8,24.83
1991-08-01,,0,0,0,0,0,0,0,0.066,0.066,0.07,0.066,0.066,0.07,0.0079,0.0079,0.0079,20.9,16.925
1991-08-02,,0,0,0,0,0,0,0,0.065,0.066,0.07,0.065,0.066,0.07,0.0079,0.0079,0.0079,21.4,20.483
1991-08-03,,0,0,0,0,0,0,5.7,0.121,0.066,0.07,0.121,0.066,0.07,0.0079,0.0079,0.0079,21.5,14.571
1991-08-04,,0,0,0,0,0,0,0,0.096,0.066,0.07,0.096,0.066,0.07,0.0079,0.0079,0.0079,23.6,20.173
1991-08-05,,0,0,0,0,0,0,0,0.076,0.066,0.07,0.076,0.066,0.07,0.0079,0.0079,0.0079,19.9,18.206
1991-08-06,,0,0,0,0,0,0,0,0.067,0.066,0.07,0.067,0.066,0.07,0.0079,0.0079,0.0079,19.8,24.079
1991-08-07,,0,0,0,0,0,0,0,0.066,0.066,0.069,0.066,0.066,0.069,0.0079,0.0079,0.0079,22.8,22.883
1991-08-08,,0,0,0,0,0,0,0,0.065,0.065,0.069,0.065,0.065,0.069,0.0079,0.0079,0.0079,20,25.4
1991-08-09,,0,0,0,0,0,0,0,0.064,0.065,0.069,0.064,0.065,0.069,0.0079,0.0079,0.0079,22.8,25.4
1991-08-10,,0,0,0,0,0,0,0,0.062,0.065,0.069,0.062,0.065,0.069,0.0079,0.0079,0.0079,29,20.1
1991-08-11,,0,0,0,0,0,0,0,0.06,0.064,0.069,0.06,0.064,0.069,0.0079,0.0079,0.0079,26.5,22.6
1991-08-12,,0,0,0,0,0,0,1.7,0.076,0.064,0.069,0.076,0.064,0.069,0.0079,0.0079,0.0079,20.4,15.709
1991-08-13,,0,0,0,0,0,0,0.1,0.069,0.064,0.069,0.069,0.064,0.069,0.0079,0.0079,0.0079,19.5,19.667
1991-08-14,,0,0,0,0,0,0,2.1,0.09,0.064,0.068,0.09,0.064,0.068,0.0079,0.0079,0.0079,16.9,10.224
1991-08-15,,0,0,0,0,0,0,10.9,0.194,0.064,0.068,0.194,0.064,0.068,0.0079,0.0079,0.0079,14.9,6.188
1991-08-16,,0,0,0,0,0,0,0.1,0.182,0.064,0.068,0.182,0.064,0.068,0.0079,0.0079,0.0079,14.7,13.868
1991-08-17,,0,0,0,0,0,0,0,0.165,0.064,0.068,0.165,0.064,0.068,0.0079,0.0079,0.0079,16.1,19.808
1991-08-18,,0,0,0,0,0,0,1.4,0.17,0.064,0.068,0.17,0.064,0.068,0.0079,0.0079,0.0079,15.7,6.755
1991-08-19,,0,0,0,0,0,0,0,0.153,0.064,0.068,0.153,0.064,0.068,0.0079,0.0079,0.0079,16.4,17.481
1991-08-20,,0,0,0,0,0,0,0,0.137,0.064,0.068,0.137,0.064,0.068,0.0079,0.0079,0.0079,18.3,16.651
1991-08-21,,0,0,0,0,0,0,1.5,0.131,0.064,0.068,0.131,0.064,0.068,0.0079,0.0079,0.0079,20.4,19.118
1991-08-22,,0,0,0,0,0,0,3.4,0.15,0.064,0.068,0.15,0.064,0.068,0.0079,0.0079,0.0079,19.4,12.278
1991-08-23,,0,0,0,0,0,0,0,0.131,0.064,0.068,0.131,0.064,0.068,0.0079,0.0079,0.0079,16.8,21.59
1991-08-24,,0,0,0,0,0,0,0.9,0.131,0.064,0.068,0.131,0.064,0.068,0.0079,0.0079,0.0079,15.3,10.771
1991-08-25,,0,0,0,0,0,0,0,0.117,0.064,0.068,0.117,0.064,0.068,0.0079,0.0079,0.0079,16,12.635
1991-08-26,,0,0,0,0,0,0,1.4,0.122,0.064,0.068,0.122,0.064,0.068,0.0079,0.0079,0.0079,18.1,7.405
1991-08-27,,0,0,0,0,0,0,23.1,0.241,0.164,0.068,0.241,0.164,0.068,0.0079,0.0079,0.0079,19.2,13.468
1991-08-28,,0,0,0,0,0,0,0.6,0.228,0.17,0.068,0.228,0.17,0.068,0.0079,0.0079,0.0079,18.9,10.945
1991-08-29,,0,0,0,0,0,0,0.1,0.203,0.169,0.068,0.203,0.169,0.068,0.0079,0.0079,0.0079,24.1,18.898
1991-08-30,,0,0,0,0,0,0,0.5,0.189,0.169,0.068,0.189,0.169,0.068,0.0079,0.0079,0.0079,21.6,17.137
1991-08-31,,0,0,0,0,0,0,0.1,0.183,0.169,0.068,0.183,0.169,0.068,0.0079,0.0079,0.0079,15.8,6.49
1991-09-01,,0,0,0,0,0,0,14.8,0.236,0.24,0.079,0.236,0.24,0.079,0.0079,0.0079,0.0079,16.5,8.443
1991-09-02,,0,0,0,0,0,0,8,0.239,0.244,0.144,0.239,0.244,0.144,0.0079,0.0079,0.0079,12.1,6.697
1991-09-03,,0,0,0,0,0,0,0,0.223,0.237,0.149,0.223,0.237,0.149,0.0079,0.0079,0.0079,13.2,14.207
1991-09-04,,0,0,0,0,0,0,5.1,0.233,0.241,0.172,0.233,0.241,0.172,0.0079,0.0079,0.0079,15.5,9.335
1991-09-05,,0,0,0,0,0,0,1.5,0.232,0.239,0.179,0.232,0.239,0.179,0.0079,0.0079,0.0079,12,11.96
1991-09-06,,0,0,0,0,0,0,4.5,0.238,0.243,0.207,0.238,0.243,0.207,0.0079,0.0079,0.0079,10.8,9.81
1991-09-07,,0,0,0,0,0,0,0,0.224,0.237,0.21,0.224,0.237,0.21,0.0079,0.0079,0.0079,11.5,14.22
1991-09-08,,0,0,0,0,0,0,0.8,0.219,0.233,0.211,0.219,0.233,0.211,0.0079,0.0079,0.0079,12.3,17.941
1991-09-09,,0,0,0,0,0,0,1.2,0.221,0.231,0.211,0.221,0.231,0.211,0.0079,0.0079,0.0079,13.3,9.512
1991-09-10,,0,0,0,0,0,0,0,0.209,0.228,0.21,0.209,0.228,0.21,0.0079,0.0079,0.0079,12.5,15.985
1991-09-11,,0,0,0,0,0,0,0,0.196,0.226,0.21,0.196,0.226,0.21,0.0079,0.0079,0.0079,12.8,17.405
1991-09-12,,0,0,0,0,0,0,0,0.183,0.223,0.21,0.183,0.223,0.21,0.0079,0.0079,0.0079,14.9,12.897
1991-09-13,,0,0,0,0,0,0,0,0.175,0.221,0.21,0.175,0.221,0.21,0.0079,0.0079,0.0079,14,9.535
1991-09-14,,0,0,0,0,0,0,0,0.165,0.219,0.21,0.165,0.219,0.21,0.0079,0.0079,0.0079,12.4,14.334
1991-09-15,,0,0,0,0,0,0,0,0.157,0.217,0.21,0.157,0.217,0.21,0.0079,0.0079,0.0079,13.7,7.559
1991-09-16,,0,0,0,0,0,0,0,0.147,0.214,0.21,0.147,0.214,0.21,0.0079,0.0079,0.0079,13.5,9.882
1991-09-17,,0,0,0,0,0,0,0,0.136,0.212,0.21,0.136,0.212,0.21,0.0079,0.0079,0.0079,14.9,6.031
1991-09-18,,0,0,0,0,0,0,0,0.124,0.209,0.209,0.124,0.209,0.209,0.0079,0.0079,0.0079,12.7,16.484
1991-09-19,,0,0,0,0,0,0,0,0.115,0.207,0.208,0.115,0.207,0.208,0.0079,0.0079,0.0079,10.9,16.388
1991-09-20,,0,0,0,0,0,0,0,0.104,0.204,0.207,0.104,0.204,0.207,0.0079,0.0079,0.0079,11.4,15.654
1991-09-21,,0,0,0,0,0,0,0.2,0.1,0.203,0.206,0.1,0.203,0.206,0.0079,0.0079,0.0079,11.4,7.197
1991-09-22,,0,0,0,0,0,0,0,0.091,0.201,0.205,0.091,0.201,0.205,0.0079,0.0079,0.0079,13.1,14.138
1991-09-23,wheat/winter wheat,1,53,53,0,0,0.106,0,0.084,0.199,0.204,0.084,0.199,0.204,0.0079,0.0079,0.0079,15.1,13.765
1991-09-24,wheat/winter wheat,1,53,53,0,0,0.106,0,0.08,0.197,0.203,0.08,0.197,0.203,0.0079,0.0079,0.0079,15.8,12.952
1991-09-25,wheat/winter wheat,1,53,53,0,0,0.106,0.4,0.083,0.197,0.203,0.083,0.197,0.203,0.0079,0.0079,0.0079,14.6,4.801
1991-09-26,wheat/winter wheat,1,53,53,0,0,0.106,0.3,0.084,0.196,0.203,0.084,0.196,0.203,0.0079,0.0079,0.0079,14.2,5.911
1991-09-27,wheat/winter wheat,1,53,53,0,0,0.106,0.2,0.084,0.195,0.202,0.084,0.195,0.202,0.0079,0.0079,0.0079,14.1,13.024
1991-09-28,wheat/winter wheat,1,53,53,0,0,0.106,0,0.081,0.194,0.202,0.081,0.194,0.202,0.0079,0.0079,0.0079,14.3,13.433
1991-09-29,wheat/winter wheat,1,53,53,0,0,0.106,0,0.079,0.193,0.202,0.079,0.193,0.202,0.0079,0.0079,0.0079,13.2,12.349
1991-09-30,wheat/winter wheat,1,53,53,0,0,0.106,0,0.077,0.192,0.201,0.077,0.192,0.201,0.0079,0.0079,0.0079,11.1,13.244
1991-10-01,wheat/winter wheat,1,53,53,0,0,0.106,0,0.076,0.191,0.201,0.076,0.191,0.201,0.0079,0.0079,0.0079,11.1,5.684
1991-10-02,wheat/winter wheat,1,53,53,0,0,0.106,0,0.076,0.191,0.201,0.076,0.191,0.201,0.0079,0.0079,0.0079,8.8,7.6
1991-10-03,wheat/winter wheat,1,53,53,0,0,0.106,0,0.075,0.19,0.2,0.075,0.19,0.2,0.0079,0.0079,0.0079,8.7,9.4
1991-10-04,wheat/winter wheat,1,53,53,0,0,0.106,0,0.073,0.189,0.2,0.073,0.189,0.2,0.0079,0.0079,0.0079,10.8,7.5
1991-10-05,wheat/winter wheat,1,53,53,0,0,0.106,0,0.072,0.188,0.199,0.072,0.188,0.199,0.0079,0.0079,0.0079,9.3,11
1991-10-06,wheat/winter wheat,1,53,53,0,0,0.106,3,0.101,0.187,0.199,0.101,0.187,0.199,0.0079,0.0079,0.0079,9,12.8
1991-10-07,wheat/winter wheat,1,53,53,0,0,0.106,1,0.11,0.187,0.199,0.11,0.187,0.199,0.0079,0.0079,0.0079,11.3,3.4
1991-10-08,wheat/winter wheat,1,53,53,0,0,0.106,0,0.109,0.186,0.199,0.109,0.186,0.199,0.0079,0.0079,0.0079,8.8,3.4
1991-10-09,wheat/winter wheat,1,53,53,0,0,0.106,0,0.107,0.186,0.198,0.107,0.186,0.198,0.0079,0.0079,0.0079,9.4,3.3
1991-10-10,wheat/winter wheat,1,53,53,0,0,0.106,1,0.116,0.186,0.198,0.116,0.186,0.198,0.0079,0.0079,0.0079,8,3.2
1991-10-11,wheat/winter wheat,1,53,53,0,0,0.106,0,0.113,0.185,0.198,0.113,0.185,0.198,0.0079,0.0079,0.0079,4.9,5
1991-10-12,wheat/winter wheat,1,53,53,0,0,0.106,0,0.112,0.185,0.198,0.112,0.185,0.198,0.0079,0.0079,0.0079,6,10
1991-10-13,wheat/winter wheat,1,53,53,0,0,0.106,0,0.109,0.184,0.198,0.109,0.184,0.198,0.0079,0.0079,0.0079,4.1,7.943
1991-10-14,wheat/winter wheat,1,53,53,0,0,0.106,0,0.106,0.183,0.197,0.106,0.183,0.197,0.0079,0.0079,0.0079,1.9,11.197
1991-10-15,wheat/winter wheat,1,53,53,0,0,0.106,0,0.103,0.183,0.197,0.103,0.183,0.197,0.0079,0.0079,0.0079,0.6,5.564
1991-10-16,wheat/winter wheat,1,53,53,0,0,0.106,0,0.101,0.182,0.197,0.101,0.182,0.197,0.0079,0.0079,0.0079,5.7,2.9
1991-10-17,wheat/winter wheat,1,53,53,0,0,0.106,0,0.099,0.182,0.197,0.099,0.182,0.197,0.0079,0.0079,0.0079,4.7,1.002
1991-10-18,wheat/winter wheat,1,53,53,0,0,0.106,0,0.097,0.181,0.196,0.097,0.181,0.196,0.0079,0.0079,0.0079,2.9,6.981
1991-10-19,wheat/winter wheat,1,53,53,0,0,0.106,0,0.095,0.181,0.196,0.095,0.181,0.196,0.0079,0.0079,0.0079,2.9,8.501
1991-10-20,wheat/winter wheat,1,53,53,0,0,0.106,0,0.093,0.18,0.196,0.093,0.18,0.196,0.0079,0.0079,0.0079,5,8.693
1991-10-21,wheat/winter wheat,1,53,53,0,0,0.106,0,0.091,0.18,0.196,0.091,0.18,0.196,0.0079,0.0079,0.0079,4.2,9.264
1991-10-22,wheat/winter wheat,1,53,53,0,0,0.106,0,0.09,0.179,0.196,0.09,0.179,0.196,0.0079,0.0079,0.0079,4.4,7.139
1991-10-23,wheat/winter wheat,1,53,53,0,0,0.106,0.6,0.095,0.179,0.195,0.095,0.179,0.195,0.0079,0.0079,0.0079,4,3.761
1991-10-24,wheat/winter wheat,1,53,53,0,0,0.106,1.2,0.105,0.179,0.195,0.105,0.179,0.195,0.0079,0.0079,0.0079,3.5,7.319
1991-10-25,wheat/winter wheat,1,53,53,0,0,0.106,2.1,0.125,0.178,0.195,0.125,0.178,0.195,0.0079,0.0079,0.0079,5.1,3.831
1991-10-26,wheat/winter wheat,1,53,53,0,0,0.106,2.7,0.15,0.178,0.195,0.15,0.178,0.195,0.0079,0.0079,0.0079,4.6,4.105
1991-10-27,wheat/winter wheat,1,53,53,0,0,0.106,2.5,0.173,0.178,0.195,0.173,0.178,0.195,0.0079,0.0079,0.0079,3.2,1.49
1991-10-28,wheat/winter wheat,1,53,53,0,0,0.106,0,0.173,0.177,0.195,0.173,0.177,0.195,0.0079,0.0079,0.0079,0,3.076
1991-10-29,wheat/winter wheat,1,53,53,0,0,0.106,2.6,0.197,0.177,0.195,0.197,0.177,0.195,0.0079,0.0079,0.0079,3.7,2.015
1991-10-30,wheat/winter wheat,1,53,53,0,0,0.106,3,0.226,0.177,0.194,0.226,0.177,0.194,0.0079,0.0079,0.0079,4.9,3.581
1991-10-31,wheat/winter wheat,1,53,53,0,0,0.106,0.1,0.225,0.177,0.194,0.225,0.177,0.194,0.0079,0.0079,0.0079,3.7,4.263
1991-11-01,wheat/winter wheat,1,53,53,0,0,0.106,0,0.225,0.177,0.194,0.225,0.177,0.194,0.0079,0.0079,0.0079,-1.2,6.915
1991-11-02,wheat/winter wheat,1,53,53,0,0,0.106,0,0.224,0.177,0.194,0.224,0.177,0.194,0.0079,0.0079,0.0079,0.2,4.132
1991-11-03,wheat/winter wheat,1,53,53,0,0,0.106,0.9,0.23,0.177,0.194,0.23,0.177,0.194,0.0079,0.0079,0.0079,3,7.467
1991-11-04,wheat/winter wheat,1,53,53,0,0,0.106,2.4,0.236,0.188,0.193,0.236,0.188,0.193,0.0079,0.0079,0.0079,7.2,3.516
1991-11-05,wheat/winter wheat,1,53,53,0,0,0.106,0.6,0.233,0.191,0.193,0.233,0.191,0.193,0.0079,0.0079,0.0079,5.4,3.303
1991-11-06,wheat/winter wheat,1,53,53,0,0,0.106,1,0.234,0.195,0.193,0.234,0.195,0.193,0.0079,0.0079,0.0079,7.7,1.879
1991-11-07,wheat/winter wheat,1,53,53,0,0,0.106,0,0.226,0.195,0.193,0.226,0.195,0.193,0.0079,0.0079,0.0079,10.8,1.9
1991-11-08,wheat/winter wheat,1,53,53,0,0,0.106,1.8,0.232,0.198,0.193,0.232,0.198,0.193,0.0079,0.0079,0.0079,10.8,1.165
1991-11-09,wheat/winter wheat,1,53,53,0,0,0.106,0,0.23,0.198,0.193,0.23,0.198,0.193,0.0079,0.0079,0.0079,3.6,6.319
1991-11-10,wheat/winter wheat,1,53,53,0,0,0.106,0,0.229,0.198,0.193,0.229,0.198,0.193,0.0079,0.0079,0.0079,-1.6,6.639
1991-11-11,wheat/winter wheat,1,53,53,0,0,0.106,0.6,0.233,0.198,0.193,0.233,0.198,0.193,0.0079,0.0079,0.0079,4.5,1.816
1991-11-12,wheat/winter wheat,1,53,53,0,0,0.106,0.4,0.235,0.198,0.193,0.235,0.198,0.193,0.0079,0.0079,0.0079,6.2,3.555
1991-11-13,wheat/winter wheat,1,53,53,0,0,0.106,3,0.241,0.22,0.192,0.241,0.22,0.192,0.0079,0.0079,0.0079,5.2,1.45
1991-11-14,wheat/winter wheat,1,53,53,0,0,0.106,1,0.241,0.229,0.192,0.241,0.229,0.192,0.0079,0.0079,0.0079,3,0.56
1991-11-15,wheat/winter wheat,1,53,53,0,0,0.106,1,0.241,0.237,0.194,0.241,0.237,0.194,0.0079,0.0079,0.0079,2,1.37
1991-11-16,wheat/winter wheat,1,53,53,0,0,0.106,1,0.242,0.241,0.2,0.242,0.241,0.2,0.0079,0.0079,0.0079,1.2,0.56
1991-11-17,wheat/winter wheat,1,53,53,0,0,0.106,2,0.243,0.243,0.216,0.243,0.243,0.216,0.0079,0.0079,0.0079,4.1,0.56
1991-11-18,wheat/winter wheat,1,53,53,0,0,0.106,0,0.237,0.24,0.222,0.237,0.24,0.222,0.0079,0.0079,0.0079,5.9,2.402
1991-11-19,wheat/winter wheat,1,53,53,0,0,0.106,4.3,0.243,0.244,0.242,0.243,0.244,0.242,0.0079,0.0079,0.0079,3.8,1.606
1991-11-20,wheat/winter wheat,1,53,53,0,0,0.106,1.9,0.242,0.243,0.243,0.242,0.243,0.243,0.0079,0.0079,0.0079,4.1,2.515
1991-11-21,wheat/winter wheat,1,53,53,0,0,0.106,0.2,0.236,0.24,0.241,0.236,0.24,0.241,0.0079,0.0079,0.0079,4.3,2.651
1991-11-22,wheat/winter wheat,1,53,53,0,0,0.106,1.8,0.241,0.242,0.242,0.241,0.242,0.242,0.0079,0.0079,0.0079,3.3,3.506
1991-11-23,wheat/winter wheat,1,53,53,0,0,0.106,0,0.238,0.24,0.24,0.238,0.24,0.24,0.0079,0.0079,0.0079,1.6,2.859
1991-11-24,wheat/winter wheat,1,53,53,0,0,0.106,0.7,0.24,0.24,0.24,0.24,0.24,0.24,0.0079,0.0079,0.0079,0.7,1.222
1991-11-25,wheat/winter wheat,1,53,53,0,0,0.106,0.6,0.24,0.24,0.24,0.24,0.24,0.24,0.0079,0.0079,0.0079,5.6,1.897
1991-11-26,wheat/winter wheat,1,53,53,0,0,0.106,1.8,0.241,0.242,0.242,0.241,0.242,0.242,0.0079,0.0079,0.0079,7,1.505
1991-11-27,wheat/winter wheat,1,53,53,0,0,0.106,4,0.242,0.244,0.244,0.242,0.244,0.244,0.0079,0.0079,0.0079,7.3,0.518
1991-11-28,wheat/winter wheat,1,53,53,0,0,0.106,2,0.243,0.243,0.243,0.243,0.243,0.243,0.0079,0.0079,0.0079,3.9,2.49
1991-11-29,wheat/winter wheat,2,53.6,53.6,0,0,0.106,2,0.243,0.243,0.243,0.243,0.243,0.243,0.0079,0.0079,0.0079,3.9,0.4
1991-11-30,wheat/winter wheat,2,54.3,54.3,0,0,0.1073,0,0.239,0.241,0.241,0.239,0.241,0.241,0.0079,0.0079,0.0079,2,0.4
1991-12-01,wheat/winter wheat,2,55.1,55,0,0,0.1085,0,0.238,0.239,0.24,0.238,0.239,0.24,0.0079,0.0079,0.0079,3.8,0.83
1991-12-02,wheat/winter wheat,2,56.4,56.4,0,0,0.1101,0,0.236,0.238,0.239,0.236,0.238,0.239,0.0079,0.0079,0.0079,6.4,1.854
1991-12-03,wheat/winter wheat,2,58.2,58.1,0,0,0.1128,3.9,0.244,0.244,0.243,0.244,0.244,0.243,0.0079,0.0079,0.0079,4.9,3.422
1991-12-04,wheat/winter wheat,2,60.1,60,0,0,0.1163,1.5,0.242,0.243,0.243,0.242,0.243,0.243,0.0079,0.0079,0.0079,6.7,2.988
1991-12-05,wheat/winter wheat,2,61.9,61.9,0,0,0.1201,3.1,0.243,0.244,0.244,0.243,0.244,0.244,0.0079,0.0079,0.0079,4.9,3.053
1991-12-06,wheat/winter wheat,2,63.5,63.4,0,0,0.1238,0,0.239,0.241,0.242,0.239,0.241,0.242,0.0079,0.0079,0.0079,2.5,2.215
1991-12-07,wheat/winter wheat,2,65,64.9,0,0,0.1268,0,0.238,0.239,0.24,0.238,0.239,0.24,0.0079,0.0079,0.0079,1.6,2.225
1991-12-08,wheat/winter wheat,2,66.4,66.4,0,0,0.1298,0,0.237,0.238,0.239,0.237,0.238,0.239,0.0079,0.0079,0.0079,0.8,2.146
1991-12-09,wheat/winter wheat,2,67.4,67.3,0,0,0.1327,0,0.236,0.237,0.238,0.236,0.237,0.238,0.0079,0.0079,0.0079,1.7,1.097
1991-12-10,wheat/winter wheat,2,68.4,68.3,0,0,0.1347,0,0.235,0.237,0.238,0.235,0.237,0.238,0.0079,0.0079,0.0079,2.4,1.025
1991-12-11,wheat/winter wheat,2,69.4,69.3,0,0,0.1366,0,0.235,0.236,0.237,0.235,0.236,0.237,0.0079,0.0079,0.0079,2.8,0.966
1991-12-12,wheat/winter wheat,2,70.5,70.4,0,0,0.1385,2.7,0.243,0.242,0.241,0.243,0.242,0.241,0.0079,0.0079,0.0079,2.3,1.226
1991-12-13,wheat/winter wheat,2,72.2,72.1,0,0,0.1408,5.1,0.245,0.245,0.245,0.245,0.245,0.245,0.0079,0.0079,0.0079,3.3,1.958
1991-12-14,wheat/winter wheat,2,73.9,73.8,0,0,0.1441,0,0.24,0.241,0.242,0.24,0.241,0.242,0.0079,0.0079,0.0079,2.8,2.032
1991-12-15,wheat/winter wheat,2,75.2,75.1,0,0,0.1476,2.2,0.243,0.243,0.243,0.243,0.243,0.243,0.0079,0.0079,0.0079,6.3,1.161
1991-12-16,wheat/winter wheat,2,77.4,77.2,0,0,0.1501,0,0.239,0.24,0.241,0.239,0.24,0.241,0.0079,0.0079,0.0079,5.4,2.963
1991-12-17,wheat/winter wheat,2,79.1,78.9,0,0,0.1545,0,0.238,0.239,0.24,0.238,0.239,0.24,0.0079,0.0079,0.0079,0,3.842
1991-12-18,wheat/winter wheat,2,79.1,78.9,0,0,0.1578,0,0.237,0.238,0.239,0.237,0.238,0.239,0.0079,0.0079,0.0079,-0.8,3.449
1991-12-19,wheat/winter wheat,2,79,78.9,0,0,0.1578,0,0.237,0.237,0.238,0.237,0.237,0.238,0.0079,0.0079,0.0079,-1.5,2.892
1991-12-20,wheat/winter wheat,2,80.3,80.1,0,0,0.1577,1.3,0.249,0.237,0.238,0.249,0.237,0.238,0.0079,0.0079,0.0079,1.8,1.202
1991-12-21,wheat/winter wheat,2,81.3,81.2,0,0,0.1602,7.3,0.322,0.236,0.237,0.322,0.236,0.237,0.0079,0.0079,0.0079,1.8,0.895
1991-12-22,wheat/winter wheat,2,81.3,81.1,0,0,0.1623,0,0.322,0.236,0.237,0.322,0.236,0.237,0.0079,0.0079,0.0079,-0.2,1.566
1991-12-23,wheat/winter wheat,2,81.2,81.1,0,0,0.1622,0,0.322,0.236,0.236,0.322,0.236,0.236,0.0079,0.0079,0.0079,-3.2,1.861
1991-12-24,wheat/winter wheat,2,81.2,81.1,0,0,0.1622,0,0.322,0.236,0.236,0.322,0.236,0.236,0.0079,0.0079,0.0079,-4.8,4.003
1991-12-25,wheat/winter wheat,2,81.2,81.1,0,0,0.1622,0,0.322,0.236,0.236,0.322,0.236,0.236,0.0079,0.0079,0.0079,-8.2,3.198
1991-12-26,wheat/winter wheat,2,81.1,81.1,0,0,0.1621,0,0.322,0.236,0.236,0.322,0.236,0.236,0.0079,0.0079,0.0079,-9.8,2.785
1991-12-27,wheat/winter wheat,2,81.1,81.1,0,0,0.1621,0,0.322,0.236,0.236,0.322,0.236,0.236,0.0079,0.0079,0.0079,-9,2.96
1991-12-28,wheat/winter wheat,2,81.1,81,0,0,0.1621,0,0.322,0.236,0.236,0.322,0.236,0.236,0.0079,0.0079,0.0079,-2.3,3.384
1991-12-29,wheat/winter wheat,2,81,81,0,0,0.162,0,0.322,0.236,0.236,0.322,0.236,0.236,0.0079,0.0079,0.0079,-6,3.633
1991-12-30,wheat/winter wheat,2,81,81,0,0,0.162,0,0.322,0.236,0.236,0.322,0.236,0.236,0.0079,0.0079,0.0079,-4.1,1.039
1991-12-31,wheat/winter wheat,2,81,81,0,0,0.162,0,0.322,0.236,0.236,0.322,0.236,0.236,0.0079,0.0079,0.0079,-1.6,1.33
1992-01-01,wheat/winter wheat,2,81,81,0,0,0.1619,0,0.322,0.236,0.236,0.322,0.236,0.236,0.0079,0.0079,0.0079,-0.6,0.52
1992-01-02,wheat/winter wheat,2,81.8,81.8,0,0,0.1619,0,0.322,0.236,0.236,0.322,0.236,0.236,0.0079,0.0079,0.0079,2.8,0.52
1992-01-03,wheat/winter wheat,2,83.6,83.6,0,0,0.1635,0,0.32,0.236,0.236,0.32,0.236,0.236,0.0079,0.0079,0.0079,7,1.63
1992-01-04,wheat/winter wheat,2,84.5,84.4,0,0,0.1671,0,0.319,0.236,0.236,0.319,0.236,0.236,0.0079,0.0079,0.0079,5.7,0.52
1992-01-05,wheat/winter wheat,2,85.3,85.2,0,0,0.1688,1,0.245,0.318,0.236,0.245,0.318,0.236,0.0079,0.0079,0.0079,5.6,0.52
1992-01-06,wheat/winter wheat,2,86.2,86.1,0,0,0.1704,1,0.242,0.331,0.236,0.242,0.331,0.236,0.0079,0.0079,0.0079,4,0.52
1992-01-07,wheat/winter wheat,2,87.2,87.1,0,0,0.1722,0,0.238,0.334,0.236,0.238,0.334,0.236,0.0079,0.0079,0.0079,4.7,0.69
1992-01-08,wheat/winter wheat,2,88.4,88.2,0,0,0.1742,1,0.24,0.341,0.236,0.24,0.341,0.236,0.0079,0.0079,0.0079,3.9,0.75
1992-01-09,wheat/winter wheat,2,89.3,89.1,0,0,0.1763,1,0.241,0.249,0.335,0.241,0.249,0.335,0.0079,0.0079,0.0079,5.7,0.52
1992-01-10,wheat/winter wheat,2,89.3,89.1,0,0,0.1782,0,0.238,0.242,0.345,0.238,0.242,0.345,0.0079,0.0079,0.0079,-0.1,4.79
1992-01-11,wheat/winter wheat,2,89.2,89.1,0,0,0.1781,0,0.237,0.243,0.345,0.237,0.243,0.345,0.0079,0.0079,0.0079,-3.2,3.77
